cntr_01 name RA Dec elliptical spiral photoz photozErr FUV NUV U G R I Z J H K W1 W2 W3 W4
7205 1237646588221390959 22.3933902576094 1.10113617022464 0.759853 0.240147 0.071622 0.020862 -17.89535641796875 -18.366866417968748 -19.107 -20.0188 -20.4454 -20.5134 -20.5807 -20.594256417968747 -21.513256417968748 -21.940256417968747 -22.739256417968747 -23.05525641796875 -26.71025641796875 -28.88725641796875
7209 1237646588223684825 27.5978437302244 1.23849064151357 0.553495 0.446505 0.076313 0.028898 -16.966684464995094 -17.199624464995093 -17.1833 -18.3388 -18.6617 -18.7493 -18.9413 -9999.0 -9999.0 -9999.0 -20.816104464995096 -20.369104464995093 -25.552104464995097 -28.763104464995095
7211 1237646588228403403 38.4633471490699 1.08090776999429 0.733048 0.266952 0.041635 0.01827 -9999.0 -15.45292204564005 -18.1916 -19.3485 -19.9726 -20.2185 -20.4735 -19.70986204564005 -20.35986204564005 -20.87186204564005 -21.64686204564005 -21.751862045640053 -23.916862045640052 -27.425862045640052
7212 1237646588228403404 38.4633460721274 1.08089379202378 0.766002 0.233998 0.041635 0.01827 -9999.0 -15.45292204564005 -18.1916 -19.3485 -19.9726 -20.2185 -20.4735 -19.70986204564005 -20.35986204564005 -20.87186204564005 -21.64686204564005 -21.751862045640053 -23.916862045640052 -27.425862045640052
7213 1237646588228403405 38.4633460721274 1.08089379202378 0.766002 0.233998 0.041635 0.01827 -9999.0 -15.45292204564005 -18.1916 -19.3485 -19.9726 -20.2185 -20.4735 -19.70986204564005 -20.35986204564005 -20.87186204564005 -21.64686204564005 -21.751862045640053 -23.916862045640052 -27.425862045640052
7219 1237646588228731038 39.1600311347821 1.15292194757038 0.583516 0.416484 0.068598 0.01357 -9999.0 -18.401817193719957 -19.8967 -21.0001 -21.5765 -21.7731 -22.0449 -22.117987193719955 -22.723987193719957 -23.217987193719956 -24.389987193719957 -24.59498719371996 -28.715987193719958 -30.502987193719957
7229 1237646588229320801 40.4349321999621 1.09576282046121 0.967194 0.032806 0.051306 0.010211 -9999.0 -9999.0 -19.3889 -21.0736 -21.7995 -22.145 -22.4088 -22.174612306748806 -23.056612306748807 -23.428612306748807 -24.19161230674881 -24.165612306748805 -24.864612306748807 -27.695612306748806
7249 1237646588222374103 24.568379835389 1.12280508145935 0.813462 0.186538 0.061195 0.024924 -9999.0 -16.3278879224102 -18.4118 -19.0928 -19.7048 -19.7524 -20.0067 -9999.0 -9999.0 -9999.0 -21.7156779224102 -21.6506779224102 -25.3496779224102 -28.4956779224102
7250 1237646588222439426 24.6974640795919 1.07178284905791 0.529515 0.470485 0.034721 0.015699 -14.862680248958673 -16.91655024895867 -18.3932 -20.9504 -21.9997 -22.6319 -22.9123 -23.443530248958673 -24.032530248958672 -24.239530248958673 -24.907530248958672 -24.82253024895867 -25.242530248958673 -27.207530248958673
7270 1237646588218966144 16.8977368483774 1.19515517139053 0.572251 0.427749 0.047415 0.016083 -16.958249447583757 -17.195809447583756 -17.5186 -18.5741 -18.76 -18.8286 -19.0431 -9999.0 -9999.0 -9999.0 -20.709259447583754 -20.998259447583756 -24.449259447583756 -28.07025944758376
7277 1237646588223225939 26.561871742375 1.07163196959469 0.93332 0.06668 0.093511 0.025024 -16.815787756982342 -16.33082775698234 -19.1799 -18.6442 -19.1141 -19.4692 -18.9228 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
7284 1237646588223357120 26.8773165303073 1.19943900836586 0.902447 0.097553 0.077269 0.030939 -16.43427688607764 -17.561056886077637 -19.3836 -19.1526 -19.6002 -19.7029 -19.4936 -9999.0 -9999.0 -9999.0 -21.290576886077638 -21.28057688607764 -25.130576886077638 -28.483576886077635
7288 1237646588223488169 27.1036038449998 1.08944936707884 0.795701 0.204299 0.06989 0.021467 -16.828160460912027 -17.047090460912028 -18.139 -18.8593 -19.3445 -19.3833 -19.3826 -9999.0 -9999.0 -9999.0 -21.42647046091203 -21.753470460912027 -25.415470460912026 -28.512470460912027
7291 1237646588223619162 27.4244219572025 1.20044580335986 0.727154 0.272846 0.080435 0.012705 -16.851645977673925 -17.655345977673925 -19.9723 -21.1203 -21.8228 -22.0573 -22.3143 -22.345525977673926 -23.087525977673927 -23.479525977673926 -24.405525977673925 -24.49852597767393 -26.416525977673928 -29.258525977673926
7298 1237646588223815901 27.9289694312163 1.15100902802029 0.975841 0.024159 0.086195 0.012218 -9999.0 -15.665618412013544 -19.1666 -20.8771 -21.6046 -21.9027 -22.11 -22.713298412013543 -23.405298412013543 -23.679298412013544 -24.338298412013543 -24.425298412013543 -25.327298412013544 -29.131298412013543
7299 1237646588223815902 27.9289647030483 1.15099471217393 0.926011 0.073989 0.086195 0.012218 -9999.0 -15.665618412013544 -19.1666 -20.8771 -21.6046 -21.9027 -22.11 -22.713298412013543 -23.405298412013543 -23.679298412013544 -24.338298412013543 -24.425298412013543 -25.327298412013544 -29.131298412013543
7301 1237646588223815903 27.9289647030483 1.15099471217393 0.926011 0.073989 0.086195 0.012218 -9999.0 -15.665618412013544 -19.1666 -20.8771 -21.6046 -21.9027 -22.11 -22.713298412013543 -23.405298412013543 -23.679298412013544 -24.338298412013543 -24.425298412013543 -25.327298412013544 -29.131298412013543
7307 1237646588223881329 28.0578140972255 1.21649077892183 0.938733 0.061267 0.078698 0.010362 -9999.0 -16.445925614667054 -19.9932 -21.3932 -22.1808 -22.4467 -22.6983 -22.76751561466705 -23.64851561466705 -23.975515614667053 -24.791515614667052 -24.835515614667052 -26.323515614667052 -28.56451561466705
7308 1237646588223881331 28.057809779048 1.21647880028963 0.897329 0.102671 0.078698 0.010362 -9999.0 -16.445925614667054 -19.9932 -21.3932 -22.1808 -22.4467 -22.6983 -22.76751561466705 -23.64851561466705 -23.975515614667053 -24.791515614667052 -24.835515614667052 -26.323515614667052 -28.56451561466705
7310 1237646588223946978 28.1968762724464 1.10556240021589 0.770292 0.229708 0.065129 0.01009 -9999.0 -16.659897019043694 -20.2064 -21.5802 -22.3494 -22.6652 -22.9283 -22.783007019043694 -23.570007019043693 -24.038007019043693 -24.880007019043695 -24.935007019043695 -26.491007019043693 -28.326007019043693
7311 1237646588219752529 18.6557484506839 1.18150846092873 0.591038 0.408962 0.023404 0.007008 -17.582773293013403 -18.121833293013403 -19.4399 -20.4615 -20.9956 -21.3296 -21.4896 -18.7487732930134 -19.2087732930134 -20.9137732930134 -21.7577732930134 -21.7737732930134 -25.063773293013398 -27.1707732930134
7312 1237646588223946980 28.1968690342757 1.10555359932316 0.752129 0.247871 0.065129 0.01009 -9999.0 -16.659897019043694 -20.2064 -21.5802 -22.3494 -22.6652 -22.9283 -22.783007019043694 -23.570007019043693 -24.038007019043693 -24.880007019043695 -24.935007019043695 -26.491007019043693 -28.326007019043693
7313 1237646588219818122 18.7604972269068 1.20742196869623 0.67656 0.32344 0.061857 0.014723 -17.95912072803471 -18.121500728034707 -18.5606 -19.6399 -20.1286 -20.2797 -20.2294 -9999.0 -9999.0 -9999.0 -21.985060728034707 -22.113060728034707 -25.63806072803471 -28.48606072803471
7314 1237646588219818123 18.7604972269056 1.20742195526862 0.67656 0.32344 0.061857 0.014723 -17.95912072803471 -18.121500728034707 -18.5606 -19.6399 -20.1286 -20.2797 -20.2294 -9999.0 -9999.0 -9999.0 -21.985060728034707 -22.113060728034707 -25.63806072803471 -28.48606072803471
7319 1237646588224012370 28.2931954685848 1.09907663301657 0.832832 0.167168 0.072767 0.014121 -9999.0 -16.97008092295595 -19.0474 -20.5014 -21.0909 -21.4116 -21.5995 -21.946430922955955 -22.688430922955952 -23.098430922955952 -23.834430922955953 -23.903430922955955 -26.578430922955953 -28.49043092295595
7321 1237646588224143402 28.6436265098487 1.21389402661469 0.973442 0.026558 0.042344 0.012255 -15.981070375359817 -16.609620375359814 -18.4749 -20.5075 -21.1472 -21.5307 -21.6992 -21.789650375359816 -22.514650375359814 -22.955650375359816 -23.672650375359815 -23.670650375359813 -23.897650375359817 -27.367650375359815
7322 1237646588224143491 28.5873896653063 1.13841948283838 0.98258 0.01742 0.092558 0.01268 -9999.0 -16.392942768415836 -19.9558 -21.4543 -22.2226 -22.5963 -22.8229 -23.155362768415834 -23.798362768415835 -24.352362768415837 -24.993362768415835 -25.111362768415837 -26.300362768415837 -29.51336276841584
7323 1237646588224143492 28.5873938366242 1.13840375769279 0.986627 0.013373 0.092558 0.01268 -9999.0 -16.392942768415836 -19.9558 -21.4543 -22.2226 -22.5963 -22.8229 -23.155362768415834 -23.798362768415835 -24.352362768415837 -24.993362768415835 -25.111362768415837 -26.300362768415837 -29.51336276841584
7324 1237646588224143499 28.5956459103141 1.1120657606265 0.797966 0.202034 0.078942 0.015593 -17.867313872789094 -18.04679387278909 -19.6617 -21.0593 -21.6752 -22.0351 -22.162 -22.378603872789093 -23.14460387278909 -23.50460387278909 -24.323603872789093 -24.472603872789094 -27.509603872789093 -29.064603872789093
7325 1237646588224143502 28.5956464025401 1.11205092178506 0.857489 0.142511 0.078942 0.015593 -17.867313872789094 -18.04679387278909 -19.6617 -21.0593 -21.6752 -22.0351 -22.162 -22.378603872789093 -23.14460387278909 -23.50460387278909 -24.323603872789093 -24.472603872789094 -27.509603872789093 -29.064603872789093
7328 1237646588220342350 19.9552004323889 1.1346097233922 0.914309 0.085691 0.085185 0.039639 -9999.0 -16.82560299515384 -16.1832 -19.0425 -19.2063 -19.5732 -19.4391 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
7348 1237646588215820511 9.66847857258097 1.14064591386846 0.566418 0.433582 0.039937 0.018958 -14.637065138198992 -9999.0 -17.1451 -18.1431 -18.6702 -18.7866 -18.8485 -9999.0 -9999.0 -9999.0 -20.20575513819899 -19.97175513819899 -24.130755138198992 -27.388755138198988
7358 1237646588216148050 10.3999554579647 1.07372615333389 0.871297 0.128703 0.053315 0.025481 -9999.0 -15.289940021261021 -18.4408 -19.7371 -20.3241 -20.6139 -20.8533 -20.568150021261022 -21.839150021261023 -21.330150021261023 -22.42715002126102 -22.447150021261024 -24.49115002126102 -28.18915002126102
7360 1237646588216213742 10.6207835932963 1.18385928098296 0.656101 0.343899 0.075917 0.021438 -16.89330054015227 -17.52769054015227 -17.8357 -18.6468 -18.9946 -19.1428 -18.7749 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
7361 1237646588216213794 10.5017954348739 1.06517043413856 0.763864 0.236136 0.03132 0.111189 -9999.0 -9999.0 -23.2796 -18.5701 -21.0165 -20.3813 -22.1005 -18.831226164179665 -19.335226164179666 -18.499226164179664 -19.304226164179664 -19.419226164179666 -23.811226164179665 -27.238226164179665
7364 1237646588216410211 11.0366653835182 1.18587391354489 0.96696 0.03304 0.089126 0.010747 -9999.0 -14.227552890771717 -18.6169 -20.1828 -20.9429 -21.2845 -21.6615 -21.800252890771716 -22.620252890771717 -22.785252890771716 -23.61025289077172 -23.685252890771714 -26.73825289077172 -29.721252890771716
7371 1237646587710603360 81.8750876063669 0.636833340608437 0.578247 0.421753 0.03512 0.010313 -9999.0 -9999.0 -19.0964 -20.1463 -20.6702 -20.8572 -21.0954 -9999.0 -9999.0 -9999.0 -22.58797947917689 -22.682979479176893 -25.24897947917689 -27.13897947917689
7376 1237646587710603366 81.8750911070545 0.63682212654048 0.62411 0.37589 0.03512 0.010313 -9999.0 -9999.0 -19.0964 -20.1463 -20.6702 -20.8572 -21.0954 -9999.0 -9999.0 -9999.0 -22.58797947917689 -22.682979479176893 -25.24897947917689 -27.13897947917689
7388 1237646587710865702 82.5613201066145 0.686313232696279 0.92081 0.07919 0.093825 0.063324 -9999.0 -9999.0 -16.4909 -19.5871 -21.6798 -16.3541 -17.8489 -9999.0 -9999.0 -9999.0 -23.66974840641989 -23.77974840641989 -26.495748406419892 -29.415748406419894
7395 1237646587710997930 82.8899208766576 0.669626807197215 0.885731 0.114269 0.073799 0.029712 -9999.0 -9999.0 -16.721 -19.1886 -19.358 -19.4258 -19.3574 -9999.0 -9999.0 -9999.0 -21.630571730131074 -21.841571730131076 -25.579571730131075 -28.877571730131073
7396 1237646587711062510 82.9334988532412 0.648451996926393 0.776815 0.223185 0.09666 0.058313 -9999.0 -9999.0 -16.7056 -19.885 -20.0966 -20.3002 -19.9806 -9999.0 -9999.0 -9999.0 -22.728545049324275 -23.071545049324275 -26.232545049324273 -29.953545049324276
7398 1237646587711062667 82.9742150328032 0.825296869308392 0.880578 0.119422 0.070061 0.035496 -9999.0 -9999.0 -17.964 -19.9989 -20.4794 -21.0435 -20.7996 -22.2750367626969 -21.989036762696898 -22.5230367626969 -23.7710367626969 -23.9410367626969 -27.4100367626969 -29.8020367626969
7406 1237646588221063377 21.5605707193963 1.20645213900167 0.85105 0.14895 0.07187 0.055777 -9999.0 -9999.0 -16.6762 -17.6016 -17.9807 -17.7511 -17.6228 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
7409 1237646588226109585 33.1877205072896 1.08142381880434 0.587434 0.412566 0.096594 0.01847 -19.156165295753105 -19.568345295753105 -20.6434 -21.4514 -21.919 -22.0874 -22.3105 -22.129965295753102 -22.703965295753104 -23.054965295753107 -24.255965295753107 -24.515965295753105 -28.230965295753105 -30.056965295753102
7410 1237646588226109586 33.1877124122356 1.08141955777481 0.526531 0.473469 0.096594 0.01847 -19.156165295753105 -19.568345295753105 -20.6434 -21.4514 -21.919 -22.0874 -22.3105 -22.129965295753102 -22.703965295753104 -23.054965295753107 -24.255965295753107 -24.515965295753105 -28.230965295753105 -30.056965295753102
7411 1237646588226109587 33.1877124391523 1.0814198866582 0.524319 0.475681 0.096594 0.01847 -19.156165295753105 -19.568345295753105 -20.6434 -21.4514 -21.919 -22.0874 -22.3105 -22.129965295753102 -22.703965295753104 -23.054965295753107 -24.255965295753107 -24.515965295753105 -28.230965295753105 -30.056965295753102
7415 1237646588226240618 33.4076496034777 1.16873429485838 0.590716 0.409284 0.03288 0.010934 -16.587580444735888 -16.69612044473589 -17.3098 -18.2339 -18.5817 -18.7665 -18.5704 -9999.0 -9999.0 -9999.0 -19.72428044473589 -19.76828044473589 -22.99528044473589 -26.52128044473589
7419 1237646588226633761 34.3179674777521 1.11468379494728 0.807477 0.192523 0.099534 0.026028 -16.885154105240275 -18.138234105240276 -18.7568 -19.5676 -20.0361 -20.331 -20.4133 -23.691364105240275 -23.907364105240276 -24.127364105240275 -24.221364105240276 -24.193364105240274 -25.876364105240274 -29.035364105240276
7437 1237646587712045339 85.2834665602151 0.67811161195625 0.752434 0.247566 0.020312 0.007471 -9999.0 -9999.0 -18.2049 -18.9647 -19.5844 -19.703 -19.8541 -18.53504830565567 -18.94704830565567 -19.36804830565567 -20.95904830565567 -21.13404830565567 -24.598048305655674 -26.34104830565567
7438 1237646587707720240 75.4288219512085 0.847029216573286 0.584576 0.415424 0.043416 0.015096 -16.241723924789277 -17.16275392478928 -18.7368 -20.21 -20.7183 -21.0102 -21.3073 -20.832633924789278 -21.591633924789278 -22.18263392478928 -22.955633924789275 -22.988633924789276 -25.390633924789277 -27.85663392478928
7440 1237646587712242240 85.7091091682908 0.785556814603656 0.857331 0.142669 0.045089 0.010584 -9999.0 -9999.0 -20.1818 -21.3837 -22.1583 -22.4756 -22.6722 -22.210376215399883 -22.970376215399885 -23.483376215399886 -24.563376215399884 -24.603376215399884 -25.613376215399885 -27.593376215399886
7441 1237646587712242265 85.7030872563486 0.672041007787355 0.567866 0.432134 0.041241 0.009918 -9999.0 -9999.0 -19.4546 -20.322 -20.9679 -21.1946 -21.4025 -20.814591256793783 -21.518591256793783 -21.969591256793784 -23.118591256793785 -23.35859125679378 -26.548591256793785 -28.38559125679378
7442 1237646587707720244 75.4288144309087 0.847023760954538 0.548089 0.451911 0.043416 0.015096 -16.241723924789277 -17.16275392478928 -18.7368 -20.21 -20.7183 -21.0102 -21.3073 -20.832633924789278 -21.591633924789278 -22.18263392478928 -22.955633924789275 -22.988633924789276 -25.390633924789277 -27.85663392478928
7444 1237646587712242267 85.7030775061033 0.672030993707716 0.605666 0.394334 0.041241 0.009918 -9999.0 -9999.0 -19.4546 -20.322 -20.9679 -21.1946 -21.4025 -20.814591256793783 -21.518591256793783 -21.969591256793784 -23.118591256793785 -23.35859125679378 -26.548591256793785 -28.38559125679378
7461 1237646587713618809 88.7707745396323 0.684316730227096 0.869157 0.130843 0.090549 0.063737 -9999.0 -9999.0 -22.8587 -20.4954 -21.6504 -21.74 -22.1132 -9999.0 -9999.0 -9999.0 -23.919751002371697 -24.291751002371697 -27.6077510023717 -29.4387510023717
7472 1237646587701362769 60.8595557528146 0.829815739107061 0.597446 0.402554 0.069032 0.014393 -9999.0 -9999.0 -21.5706 -21.4436 -21.7051 -21.6684 -21.9178 -21.126342792429448 -21.830342792429448 -22.96034279242945 -23.25634279242945 -23.46134279242945 -26.62034279242945 -28.82334279242945
7475 1237646587713946932 89.5342874286159 0.831129627748963 0.915596 0.084404 0.059339 0.028985 -9999.0 -9999.0 -17.7495 -20.6794 -21.2137 -20.9973 -21.2696 -20.52793941423457 -21.546939414234572 -22.176939414234567 -23.13993941423457 -23.252939414234568 -24.71693941423457 -28.21593941423457
7476 1237646587701362770 60.8595557528146 0.829815739107061 0.597446 0.402554 0.069032 0.014393 -9999.0 -9999.0 -21.5706 -21.4436 -21.7051 -21.6684 -21.9178 -21.126342792429448 -21.830342792429448 -22.96034279242945 -23.25634279242945 -23.46134279242945 -26.62034279242945 -28.82334279242945
7480 1237646588217393243 13.2527734780982 1.10937298220487 0.660766 0.339234 0.095264 0.018004 -19.80590098448208 -19.998560984482076 -20.0641 -20.8379 -21.1176 -21.2068 -21.2063 -21.42891098448208 -22.04791098448208 -22.56891098448208 -23.48591098448208 -23.731910984482077 -27.51791098448208 -30.24491098448208
7481 1237646588217393245 13.2527964480585 1.10936688214821 0.721488 0.278512 0.095264 0.018004 -19.80590098448208 -19.998560984482076 -20.0641 -20.8379 -21.1176 -21.2068 -21.2063 -21.42891098448208 -22.04791098448208 -22.56891098448208 -23.48591098448208 -23.731910984482077 -27.51791098448208 -30.24491098448208
7517 1237646588218507355 15.7418974196127 1.12190761774563 0.721289 0.278711 0.041674 0.016 -17.41311687290534 -17.69657687290534 -18.8518 -19.8292 -20.4074 -20.6015 -20.868 -20.204956872905342 -20.881956872905338 -20.98695687290534 -22.273956872905337 -22.47395687290534 -25.56195687290534 -27.92795687290534
7529 1237646588218769538 16.3864554147368 1.25456053608099 0.781219 0.218781 0.087257 0.030723 -9999.0 -16.96294505251172 -17.9233 -18.9495 -19.4326 -19.5192 -19.7391 -9999.0 -9999.0 -9999.0 -22.129465052511723 -22.294465052511725 -26.151465052511725 -28.91846505251172
7536 1237646587702149403 62.628594296309 0.756996301831449 0.688016 0.311984 0.057948 0.024735 -9999.0 -9999.0 -20.0716 -20.0298 -20.1423 -19.9786 -19.9742 -9999.0 -9999.0 -9999.0 -21.554282131242154 -21.317282131242152 -25.277282131242153 -28.150282131242154
7546 1237646587709031224 78.3142942135476 0.774481755745163 0.622144 0.377856 0.022311 0.035925 -9999.0 -9999.0 -13.2382 -15.7775 -15.392 -15.3848 -15.9421 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
7552 1237646587709096522 78.5082224358526 0.828176712978414 0.829277 0.170723 0.039297 0.01436 -9999.0 -9999.0 -17.1873 -18.2965 -18.5158 -18.5214 -18.5705 -9999.0 -9999.0 -9999.0 -20.36965883477925 -20.515658834779252 -23.91565883477925 -27.27265883477925
7560 1237646587709621140 79.6802200472114 0.651903036986035 0.636847 0.363153 0.065422 0.023782 -9999.0 -9999.0 -18.5992 -18.6095 -18.6977 -18.9662 -19.204 -9999.0 -9999.0 -9999.0 -20.697202297699796 -20.809202297699798 -24.831202297699797 -28.444202297699796
7567 1237646587698544976 54.3576818398541 0.825207819164888 0.693881 0.306119 0.066537 0.033279 -15.524383347663791 -15.878433347663792 -17.6043 -18.1755 -18.2855 -18.203 -18.1212 -9999.0 -9999.0 -9999.0 -21.273603347663794 -21.469603347663792 -24.871603347663793 -28.521603347663792
7573 1237646587704377997 67.6730366263132 0.72770437558839 0.757439 0.242561 0.089956 0.059469 -9999.0 -17.837967991599626 -17.4119 -18.7618 -19.3762 -19.4401 -19.8982 -9999.0 -9999.0 -9999.0 -23.215607991599626 -23.355607991599626 -26.19260799159963 -29.583607991599628
7606 1237646588218900540 16.6482625507447 1.26540877067068 0.531638 0.468362 0.094236 0.037147 -9999.0 -9999.0 -17.0744 -18.3177 -18.708 -18.8198 -19.0815 -9999.0 -9999.0 -9999.0 -24.90884323947951 -25.14084323947951 -29.068843239479506 -31.120843239479505
7626 1237646588216279119 10.6294159046462 1.07713431524079 0.922621 0.077379 0.036924 0.011109 -13.760449800420167 -15.711419800420165 -19.0895 -20.5491 -21.251 -21.5931 -21.8287 -21.699629800420166 -22.325629800420167 -22.622629800420164 -23.399629800420165 -23.370629800420165 -24.615629800420166 -27.898629800420167
7627 1237646588216410142 11.0160392297493 1.17308292118116 0.842923 0.157077 0.096705 0.01081 -13.957931568320806 -17.262421568320804 -18.208 -20.2618 -20.9896 -21.4065 -21.5328 -22.166621568320803 -23.071621568320804 -23.309621568320804 -23.886621568320805 -23.914621568320804 -26.900621568320805 -30.278621568320805
7631 1237646588216410175 10.9647775643824 1.21067768738113 0.993771 0.006229 0.099725 0.011729 -9999.0 -16.662185277113966 -18.9711 -21.0309 -21.7839 -22.1648 -22.4279 -22.947805277113964 -23.628805277113965 -24.109805277113963 -24.844805277113963 -25.011805277113965 -27.103805277113963 -29.968805277113965
7634 1237646587699462724 56.5438774487174 0.649483578833307 0.76383 0.23617 0.08315 0.046759 -14.80456840211139 -15.431828402111389 -18.5254 -18.2882 -18.6969 -18.5031 -18.7033 -9999.0 -9999.0 -9999.0 -20.45766840211139 -20.64366840211139 -25.44166840211139 -29.48466840211139
7637 1237646587705688240 70.7037446368142 0.824254763025612 0.596797 0.403203 0.06676 0.020498 -9999.0 -9999.0 -19.2232 -20.3837 -21.0166 -21.2471 -21.5682 -20.954209393232347 -21.902209393232347 -23.27020939323235 -23.70020939323235 -23.921209393232346 -27.48620939323235 -29.551209393232348
7644 1237646587706474941 72.5247470015063 0.809963264205431 0.838483 0.161517 0.080375 0.040139 -9999.0 -16.079905752906576 -16.0203 -18.0213 -18.1548 -18.3969 -18.4567 -21.607815752906575 -21.813815752906578 -22.571815752906577 -23.048815752906577 -23.255815752906578 -25.283815752906577 -29.031815752906578
7650 1237646587706868426 73.4912464604561 0.709348499195181 0.814285 0.185715 0.077444 0.02954 -9999.0 -9999.0 -18.3491 -19.2878 -19.4871 -19.5997 -19.5997 -9999.0 -9999.0 -9999.0 -21.68075243748661 -21.96475243748661 -25.73275243748661 -28.68675243748661
7651 1237646587706933891 73.4912690847019 0.709361922104962 0.566191 0.433809 0.077444 0.02954 -9999.0 -9999.0 -18.3491 -19.2878 -19.4871 -19.5997 -19.5997 -9999.0 -9999.0 -9999.0 -21.68075243748661 -21.96475243748661 -25.73275243748661 -28.68675243748661
7655 1237646587707065042 73.8726906202381 0.746662026905894 0.835833 0.164167 0.063439 0.02292 -9999.0 -9999.0 -17.8673 -18.4154 -18.7591 -18.8298 -19.0519 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
7656 1237646587707065191 73.8249684647558 0.778574743347508 0.565439 0.434561 0.073449 0.026341 -9999.0 -9999.0 -16.4247 -18.7609 -18.9373 -19.1023 -19.0077 -9999.0 -9999.0 -9999.0 -20.71571970750699 -20.618719707506994 -25.202719707506994 -28.858719707506992
7672 1237646587710734951 82.20631790343 0.689556418922433 0.7973 0.2027 0.079984 0.024362 -9999.0 -9999.0 -19.3168 -21.0888 -21.528 -21.902 -22.0063 -21.388640881001432 -22.26864088100143 -23.66964088100143 -23.885640881001432 -24.08064088100143 -27.03564088100143 -29.47664088100143
7675 1237646587700641928 59.2168358135819 0.824659461342165 0.920551 0.079449 0.023405 0.006078 -15.585087698805754 -15.355877698805756 -19.7763 -20.7787 -21.1745 -21.3864 -21.5554 -19.917867698805757 -20.743867698805754 -21.163867698805753 -22.488867698805755 -22.587867698805756 -26.114867698805753 -28.242867698805753
7684 1237646587712176981 85.543451632783 0.682852281769415 0.879677 0.120323 0.09763 0.033817 -9999.0 -9999.0 -18.6013 -19.5741 -20.0481 -20.231 -20.4341 -9999.0 -9999.0 -9999.0 -22.368645543469896 -22.464645543469896 -25.815645543469895 -29.111645543469898
7694 1237646587708703518 77.6803696862528 0.851217946850332 0.973159 0.026841 0.091639 0.007112 -9999.0 -9999.0 -19.411 -21.412 -22.1203 -22.4306 -22.7075 -22.856341573064004 -23.547341573064003 -24.004341573064004 -24.690341573064003 -24.774341573064003 -26.050341573064003 -29.793341573064005
7696 1237646587701494003 61.0932112350291 0.801178964917735 0.924028 0.075972 0.073494 0.022369 -9999.0 -9999.0 -20.967 -21.2909 -21.8601 -21.9195 -22.1021 -21.688117734802947 -22.46311773480295 -22.906117734802947 -23.883117734802948 -24.09911773480295 -26.25911773480295 -29.32911773480295
7697 1237646587708768708 77.6803747886435 0.851211834854051 0.979384 0.020616 0.091639 0.007112 -9999.0 -9999.0 -19.411 -21.412 -22.1203 -22.4306 -22.7075 -22.856341573064004 -23.547341573064003 -24.004341573064004 -24.690341573064003 -24.774341573064003 -26.050341573064003 -29.793341573064005
7700 1237646588217196555 12.7391087558791 1.1531719808659 0.883649 0.116351 0.07063 0.009919 -9999.0 -16.284735306741435 -20.1273 -22.0952 -22.8936 -23.2858 -23.4616 -23.599465306741436 -24.456465306741435 -25.267465306741435 -25.862465306741434 -25.820465306741433 -26.547465306741437 -29.404465306741436
7702 1237646587714011147 89.6537484761113 0.803509619315879 0.866812 0.133188 0.065081 0.060656 -9999.0 -9999.0 -16.3951 -23.7247 -23.82 -23.6572 -22.3224 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
7703 1237646587714209006 90.1995770494148 0.810869378250422 0.947408 0.052592 0.086586 0.027188 -9999.0 -9999.0 -19.3603 -21.1041 -21.6882 -22.034 -22.1295 -22.112706806860707 -23.057706806860708 -23.521706806860706 -24.319706806860708 -24.46270680686071 -25.554706806860708 -29.112706806860707
7714 1237646588218114156 14.9041697807163 1.10671792746516 0.747948 0.252052 0.06622 0.034615 -16.36529895785455 -16.712058957854552 -18.6726 -17.6174 -17.8933 -17.7645 -18.0894 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
7718 1237646587709227075 78.7460886657855 0.73061137600132 0.645084 0.354916 0.04628 0.044307 -9999.0 -9999.0 -18.8045 -19.5245 -20.1517 -19.8756 -20.4831 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
7734 1237646587683668060 20.4129956778383 0.63970841195907 0.516946 0.483054 0.051631 0.020616 -16.446121400578846 -17.026271400578842 -18.0978 -19.503 -19.9922 -20.3242 -20.5229 -20.535831400578843 -20.837831400578846 -21.420831400578848 -22.440831400578844 -22.603831400578848 -25.432831400578845 -28.027831400578847
7738 1237646587698282588 53.7819969810062 0.80398107341462 0.957668 0.042332 0.074627 0.011391 -9999.0 -15.061009844975326 -20.0214 -21.1588 -21.8747 -22.1589 -22.3855 -22.55804984497533 -23.35404984497533 -23.675049844975327 -24.410049844975326 -24.44504984497533 -26.313049844975325 -29.416049844975326
7739 1237646587683668061 20.4129956778383 0.63970841195907 0.516946 0.483054 0.051631 0.020616 -16.446121400578846 -17.026271400578842 -18.0978 -19.503 -19.9922 -20.3242 -20.5229 -20.535831400578843 -20.837831400578846 -21.420831400578848 -22.440831400578844 -22.603831400578848 -25.432831400578845 -28.027831400578847
