Name,T90,Flnc,Flnc_err,Pflux1024,Pflux1024_err,Pflux64,Pflux64_err,PfluxBand,PfluxBand_err,Norm,Epk,alpha,alpha_perr,alpha_nerr,beta,W 
GRB141229492,13.824,5.5962e-6,7.0209e-8,9.2235,0.3134,12.1406,1.3133,3.112473e-6,1.307739e-7,0.04769612,408.3763,0.1348057,0.1234678,0.1234678,-12.20564,0.71
GRB141229911,91.392,4.2158e-6,6.5788e-8,2.6958,0.2183,4.2886,1.0254,3.519933e-7,6.795387e-8,0.008038622,233.799,-1.340695,0.1967574,0.1967574,-6.966964,1.33
GRB141230142,9.856,1.7987e-6,6.6177e-8,8.404,0.4016,9.5689,1.9549,1.008048e-6,1.079038e-7,0.02277042,260.9785,-1.238416,0.1289957,0.1289957,-10,1.23
GRB141230834,28.928,3.1557e-6,2.9795e-8,3.0535,0.2189,4.7847,1.1097,3.710914e-7,9.266459e-8,0.02455934,174.0686,-0.2169947,0.3995858,0.3995858,-3.337048,0.81
GRB150101641,0.08,2.3809e-7,1.5091e-8,1.2658,0.2011,10.4791,1.3498,3.908609e-7,7.817467e-8,38.88842,23.09543,1.16065,2.948644,2.948644,-3.434151,0.62
GRB150105257,73.729,0.000032433,1.4726e-7,23.5263,0.4295,30.4332,1.9227,1.597929e-6,5.844014e-8,0.3868604,62.91603,-0.3630814,0.1711647,0.1711647,-2.41776,1.24
GRB150110433,74.304,7.9692e-6,5.7576e-8,7.4883,0.2858,10.0926,1.2452,5.471579e-7,7.238828e-8,0.05818442,92.90181,-0.7427056,0.1709788,0.1709788,-4.434127,0.94
GRB150110923,2.56,5.8053e-7,2.9303e-8,2.3288,0.2067,3.9462,1.1889,2.229647e-7,5.927318e-8,0.01648985,113.4483,-0.695367,0.5019653,0.5019653,-2.662168,1.09
GRB150118409,40.193,0.00014114,1.0972e-7,40.706,0.413,46.1639,1.7475,0.00001299785,1.739208e-7,0.1219971,790.8556,-0.7006178,0.0207542,0.0207542,-9.972233,0.92
GRB150118927,0.288,6.9773e-7,1.0975e-8,5.4449,0.2536,39.6584,1.9817,8.60296e-6,4.984913e-7,0.2496034,257.3183,-0.3862565,0.1627999,0.1627999,-2.361916,1.35
GRB150120685,56.832,1.9472e-6,4.662e-8,2.1629,0.2163,4.0432,1.0358,6.629288e-7,1.134663e-7,0.009413196,413.087,0.3884734,0.5469165,0.5469165,-10.51941,0.67
GRB150122960,53.249,3.1678e-6,5.6373e-8,2.5998,0.2431,5.0344,1.4489,5.241893e-7,6.822344e-8,0.02420848,244.763,0.3064445,0.4307934,0.4307934,-4.96,0.68
GRB150126868,96.513,0.000025227,5.7864e-8,9.7139,0.3623,12.9841,1.5462,1.166641e-6,8.459386e-8,0.03213169,197.8371,-1.027252,0.1506298,0.1506298,-2.1167,3.25
GRB150127398,52.736,0.000011347,5.7257e-8,7.7804,0.3258,17.2694,1.5064,3.283508e-6,1.232123e-7,0.01705136,1779.657,-0.5662208,0.07399584,0.07399584,-2.75504,1.01
GRB150127589,60.929,0.000057789,7.8301e-8,19.8251,0.3887,23.5629,1.6549,1.745245e-6,6.999206e-8,0.09253225,110.0641,-1.020971,0.08203287,0.08203287,-2.666579,1.22
GRB150127935,84.224,1.7689e-6,1.5451e-7,1.1742,0.2134,5.1807,1.3737,1.406006e-7,7.340585e-8,0.002198506,313.9948,-1.776104,0.417282,0.417282,-14.80957,2.54
GRB150131335,8.192,1.4525e-6,2.7352e-8,3.8135,0.2148,5.4677,0.9561,6.773118e-7,9.141322e-8,0.01168482,406.8539,-0.9541088,0.1492441,0.1492441,-5.23125,1.04
GRB150131951,8.192,2.4878e-6,9.1137e-8,5.3024,0.368,8.5516,2.3562,5.579836e-7,7.751545e-8,0.05903548,155.507,0.02050571,0.3483697,0.3483697,-12.04133,0.73
GRB150201574,15.616,0.000063139,5.2677e-8,88.7041,0.6581,99.5459,2.6654,9.469114e-6,1.302233e-7,0.7130484,125.8177,-0.5533687,0.03920994,0.03920994,-2.69187,1.03
GRB150202999,167.427,0.000032522,9.4521e-8,23.7983,0.3754,30.8324,1.5204,4.294456e-6,1.048433e-7,0.09815673,281.8207,-0.7045789,0.05483104,0.05483104,-2.091427,3.85
GRB150203173,25.6,1.8639e-6,6.2777e-8,1.8287,0.2601,3.8278,1.1036,8.053539e-8,6.439845e-8,0.01438231,46.9951,-0.9597585,0.9401607,0.9401607,-8.071899,1.04
GRB150203545,23.808,3.6398e-6,2.1161e-8,4.5721,0.3102,7.3888,1.4801,5.966639e-7,7.714971e-8,0.0723457,121.2745,0.04948449,0.4994611,0.4994611,-2.270797,1.55
GRB150204272,11.008,1.9351e-6,3.3765e-8,3.1908,0.2389,4.4334,0.9995,2.529986e-7,5.769532e-8,0.01942939,91.47787,-0.8739799,0.4243787,0.4243787,-2.648369,1.16
GRB150206285,23.296,2.983e-6,4.2724e-8,3.0782,0.2421,5.0266,1.2178,5.696728e-7,8.466732e-8,0.02739229,215.4063,0.1450037,0.4713775,0.4713775,-2.564523,0.99
GRB150206407,5.12,1.3681e-6,2.9761e-8,5.2,0.2713,7.2859,1.1812,3.589084e-7,4.111769e-8,2.491134,45.06161,1.109769,0.8535678,0.8535678,-2.518253,0.94
GRB150210935,31.294,0.000022199,2.6874e-8,19.1217,0.3486,25.7884,1.6486,0.00001052443,1.528718e-7,0.05163644,2333.813,-0.600309,0.02064352,0.02064352,-3.714343,0.89
GRB150211239,18.432,8.6981e-7,6.0518e-8,1.8945,0.2721,4.3019,1.5061,2.212326e-7,6.932362e-8,0.05457471,72.54297,-0.05459754,1.830837,1.830837,-2.121746,2.91
GRB150213001,4.096,0.000028758,1.817e-8,189.032,1.1061,227.818,4.6079,0.00001279237,1.153284e-7,0.9850964,80.60262,-1.0233,0.02452705,0.02452705,-3.024769,1.11
GRB150214293,0.192,2.3705e-7,1.4042e-8,1.3485,0.1709,5.5995,0.9317,1.703041e-6,3.9597e-7,0.0238608,462.9161,-0.4446011,0.4947762,0.4947762,-2.639527,1.04
GRB150216415,33.792,2.2936e-6,3.8839e-8,1.7845,0.1903,3.4624,0.8776,1.239119e-7,3.160755e-8,0.3857806,47.58377,0.6465371,1.441037,1.441037,-2.936386,0.75
GRB150220598,144.643,0.000024133,8.4401e-8,15.6919,0.3576,19.5063,1.5584,2.374387e-6,1.047609e-7,0.07636671,248.1646,-0.6093007,0.06546187,0.06546187,-8.046627,0.89
GRB150222450,65.281,0.000019539,7.4831e-8,16.826,0.5377,19.2928,2.3387,1.564304e-6,8.778702e-8,0.1467416,92.96463,-0.6994029,0.1542868,0.1542868,-2.628723,1.11
GRB150222832,74.752,3.842e-6,9.0341e-8,3.187,0.1919,11.0253,1.8979,1.773158e-7,7.224413e-8,0.00358978,204.4187,-1.586673,0.3582987,0.3582987,-4.135184,1.74
GRB150226545,174.595,8.6326e-6,5.3138e-8,5.6085,0.2765,7.5405,1.3532,7.370437e-7,7.422496e-8,0.01976859,249.4423,-0.970488,0.1342925,0.1342925,-3.579545,1.05
GRB150226948,32.768,8.4218e-7,2.0489e-8,1.4696,0.164,2.9283,0.8191,2.105244e-7,8.788058e-8,0.02290882,203.8484,1.201544,1.158855,1.158855,-7.079138,0.58
GRB150227702,17.408,2.4563e-6,4.3628e-8,3.2785,0.1883,5.3526,1.0746,3.458988e-7,4.668664e-8,0.004502224,4248.474,-1.738856,0.1058345,0.1058345,-8.27682,2.30
GRB150228845,4.125,6.5931e-6,1.9677e-8,11.0819,0.2898,17.7624,1.3203,3.897555e-6,1.039231e-7,0.03014016,1087.963,-0.7159554,0.05152996,0.05152996,-2.539899,1.18
GRB150228981,36.609,0.000011531,2.795e-8,9.5093,0.2679,12.4339,1.3767,6.787543e-7,3.953747e-8,54.93742,26.38115,1.607312,1.249278,1.249278,-2.148114,2.34
GRB150301818,13.312,3.0852e-6,2.9774e-8,4.4832,0.2292,6.2687,1.0293,5.098332e-7,6.204709e-8,0.02027364,173.9901,-0.9519986,0.1700398,0.1700398,-8.472443,1.04
GRB150303516,4.864,6.2496e-7,1.7043e-8,4.2248,0.1922,5.6247,1.1181,2.131057e-7,3.6292e-8,1.07408,36.32051,0.727558,1.71422,1.71422,-2.280047,1.45
GRB150306993,18.944,0.000027014,9.6784e-8,18.5493,0.8096,23.0129,3.4811,3.958894e-6,1.417822e-7,0.1670008,244.6122,0.01373162,0.1165001,0.1165001,-14.34982,0.73
GRB150309958,52.481,0.00003977,1.8239e-7,15.1628,0.3046,18.3564,1.293,2.644921e-6,9.955728e-8,0.1132418,189.7115,-0.4075789,0.08638925,0.08638925,-2.291929,1.55
GRB150313657,5.12,8.6729e-7,5.9525e-8,4.8644,0.3681,7.5512,1.6419,4.121846e-7,8.333094e-8,0.008767767,210.4817,-1.513839,0.2033984,0.2033984,-5.105069,1.59
GRB150314205,10.688,0.000081592,1.2798e-7,67.1065,0.5006,75.542,2.0358,0.00001594302,1.957966e-7,0.3892062,298.0226,-0.4062712,0.02975524,0.02975524,-2.54075,1.10
GRB150318521,94.72,4.3291e-6,6.0206e-8,2.1353,0.2366,4.2452,1.2701,1.159462e-7,3.320349e-8,0.007201896,94.73374,-1.113659,0.6222583,0.6222583,-12.89062,1.13
GRB150319271,10.496,8.689e-6,3.8317e-8,6.6816,0.3769,9.6842,1.7163,1.666786e-6,1.092346e-7,0.02794685,383.976,-0.3286475,0.1954174,0.1954174,-2.229982,1.80
GRB150322066,15.613,3.6315e-6,2.8627e-8,3.3702,0.1972,5.4858,1.0285,8.570289e-7,8.199994e-8,0.01466541,384.1375,-0.4643793,0.2797746,0.2797746,-2.270419,1.64
GRB150323395,56.321,0.000019188,6.8727e-8,8.8561,0.3232,11.7648,1.3791,1.071012e-6,8.655724e-8,0.03438204,213.1472,-0.9475204,0.1115916,0.1115916,-5.581214,1.03
GRB150323712,43.264,1.8823e-6,2.8186e-8,1.6405,0.2008,3.2697,1.1273,1.250033e-7,3.080489e-8,0.008650381,103.9627,-0.966651,0.4951303,0.4951303,-17.82894,1.04
GRB150324164,4.608,4.8485e-6,2.3011e-8,5.2855,0.2035,8.0519,0.9152,1.635201e-6,1.146645e-7,0.01941479,519.4215,-0.351968,0.1384967,0.1384967,-3.06272,0.87
GRB150324319,13.056,7.8092e-6,5.9463e-8,7.2632,0.303,10.4571,1.3419,8.833294e-7,7.534764e-8,0.2241878,114.2688,0.3865316,0.2221695,0.2221695,-3.170188,0.73
GRB150326542,4.096,1.3606e-6,2.202e-8,5.7318,0.2783,7.2083,1.2325,5.879717e-7,9.085134e-8,0.03435599,109.4091,-1.048014,0.1429411,0.1429411,-4.89356,1.09
GRB150330828,153.859,0.00014373,6.0235e-8,59.264,0.5133,76.4508,2.3555,0.00001036226,1.400369e-7,0.2348445,285.4895,-0.824954,0.02882391,0.02882391,-2.224929,1.95
GRB150403913,22.272,0.000054707,5.5299e-8,33.4884,0.5038,37.7678,2.075,8.930864e-6,1.770645e-7,0.118352,509.2573,-0.6716096,0.03419109,0.03419109,-2.185594,2.18
GRB150404733,4.864,6.1093e-7,2.9136e-8,3.2063,0.2534,5.0884,1.2954,2.178022e-7,2.884452e-8,0.04510434,80.72631,-0.437406,0.4284784,0.4284784,-15.28,0.84
GRB150411026,15.36,7.0261e-7,4.9672e-8,2.3624,0.2971,5.9164,1.5311,2.077484e-7,5.421544e-8,0.002855249,1165.628,-1.836134,0.2460424,0.2460424,-2.068,6.78
GRB150412931,0.64,4.1528e-7,2.9661e-8,1.6511,0.2027,4.9471,0.9535,2.209869e-6,4.208557e-7,0.01454425,1142.185,-0.569528,0.3474249,0.3474249,-9.392956,0.88
GRB150415029,34.557,3.8467e-6,4.1502e-8,2.9766,0.1962,4.0994,0.713,5.220457e-7,6.864459e-8,0.08931863,160.4932,1.249069,0.9206079,0.9206079,-2.548316,0.90
GRB150418819,3.84,6.4146e-7,2.4056e-8,4.2688,0.2616,7.5819,1.5124,2.25055e-7,3.2006e-8,0.01249006,81.23473,-1.27892,0.3030677,0.3030677,-12.63897,1.27
GRB150422703,36.865,0.000029897,9.2066e-8,17.0446,0.3502,20.1619,1.4217,1.8195e-6,8.884358e-8,0.09206227,144.4198,-0.8468537,0.0806239,0.0806239,-3.026159,1.03
GRB150424403,36.096,3.8455e-6,7.9191e-8,3.824,0.3022,5.3866,1.4076,3.499502e-7,1.002923e-7,0.01471627,147.5352,-1.049409,0.251583,0.251583,-3.491557,1.09
GRB150426594,22.528,0.000010847,8.1284e-8,22.0697,0.6814,33.3643,2.905,2.683953e-6,1.046218e-7,0.1622084,143.5938,-0.5818847,0.122075,0.122075,-2.625449,1.08
GRB150428305,32.512,1.5333e-6,4.704e-8,1.519,0.1969,3.5965,1.0748,1.386642e-7,8.747807e-8,0.01296504,149.587,-0.1906392,0.6633638,0.6633638,-4.446875,0.78
GRB150430015,111.618,0.000015615,6.5411e-8,9.9053,0.408,12.7527,1.7643,2.008915e-6,1.181153e-7,0.05814695,235.1886,-0.4989807,0.1840277,0.1840277,-2.056225,5.86
GRB150501017,9.728,1.461e-6,2.821e-8,4.0776,0.2578,6.7507,1.2149,5.654557e-7,6.899734e-8,0.01673908,192.0888,-0.9594336,0.2413098,0.2413098,-2.148066,2.68
GRB150502435,109.314,0.000025476,9.2295e-8,5.0023,0.2568,7.5513,1.1685,6.646476e-7,6.525738e-8,0.03150594,187.1887,-0.6145967,0.1944453,0.1944453,-8.725357,0.89
GRB150506398,6.784,3.5555e-6,1.8224e-8,9.7583,0.3062,14.3676,1.4023,1.836922e-6,7.228155e-8,0.05947978,235.2435,-0.4193139,0.1112557,0.1112557,-2.353618,1.38
GRB150506630,0.512,3.9651e-7,1.4974e-8,3.1899,0.2573,11.8178,1.3101,5.347832e-6,4.840916e-7,0.03661442,959.0771,-0.4793932,0.2095673,0.2095673,-2.905,0.93
GRB150506972,0.384,3.1253e-7,1.0278e-8,2.109,0.1936,4.9413,0.8674,1.369746e-6,3.882573e-7,0.01444094,642.3626,-0.6122256,0.5527999,0.5527999,-12.17422,0.89
GRB150507026,63.489,0.000015185,9.9039e-8,9.0882,0.3113,12.6826,1.412,1.765718e-6,7.587587e-8,0.05277396,233.154,-0.5027393,0.1294836,0.1294836,-2.121569,2.99
GRB150508945,113.92,2.8856e-6,2.942e-8,3.7578,0.2689,6.3763,1.3171,2.011507e-7,6.072314e-8,0.06929357,68.3232,-0.2925338,0.4794939,0.4794939,-6.214141,0.80
GRB150510139,51.904,0.000098625,8.6913e-8,32.0144,0.3306,54.1662,1.5597,0.00001275747,1.602055e-7,0.08781961,1210.247,-0.6554587,0.01990469,0.01990469,-7.02886,0.91
GRB150511362,31.232,3.3516e-6,5.6793e-8,3.8516,0.2663,6.0802,1.3413,4.384943e-7,7.224884e-8,0.01273315,207.621,-1.003564,0.2537433,0.2537433,-2.448674,1.39
GRB150512432,123.138,0.000014435,1.1005e-7,5.7417,0.3136,7.8457,1.3605,7.375394e-7,6.935969e-8,0.02561562,218.7224,-0.7760196,0.1544043,0.1544043,-11.29387,0.95
GRB150514774,10.813,4.7356e-6,4.8477e-8,19.9498,0.3791,22.9321,1.5567,1.2871e-6,5.738482e-8,0.2238524,55.1029,-0.7650139,0.1539809,0.1539809,-2.768514,1.06
GRB150520893,15.616,9.389e-7,5.1923e-8,3.6456,0.2136,4.8229,1.227,2.551056e-7,5.66703e-8,0.01909963,90.18945,-0.8326925,0.5469192,0.5469192,-2.37321,1.45
GRB150523396,82.433,0.000033082,4.0998e-8,8.5215,0.2531,10.2597,1.103,3.453213e-6,1.151829e-7,0.02754412,732.4473,-0.3610053,0.0773873,0.0773873,-2.876209,0.91
GRB150527283,20.736,2.6008e-6,4.8549e-8,2.1537,0.1942,4.1823,1.0622,6.150912e-7,1.119474e-7,0.008598007,465.375,-0.4138187,0.3120549,0.3120549,-6.948812,0.83
GRB150527662,63.233,5.0398e-6,4.4666e-8,2.4226,0.2071,5.1475,0.9994,4.495155e-7,5.35549e-8,0.004722039,2592.642,-1.339121,0.1158011,0.1158011,-6.137433,1.33
GRB150528656,13.056,4.7587e-6,4.3066e-8,6.6787,0.2538,8.5526,1.1278,1.367335e-6,1.092651e-7,0.02830758,346.9893,-0.6065206,0.1245611,0.1245611,-10.7544,0.89
GRB150530488,7.168,3.4853e-6,4.0925e-8,6.7178,0.3095,8.3527,1.4128,7.708282e-7,7.604616e-8,0.04025856,168.6363,-0.6749571,0.1372905,0.1372905,-7.068844,0.91
GRB150602840,10.496,4.7133e-6,3.3325e-8,3.6651,0.207,6.4854,0.9903,8.923769e-7,8.582327e-8,0.03591457,244.5722,0.1912941,0.2505593,0.2505593,-2.889483,0.81
GRB150603105,67.328,2.1035e-6,2.9073e-8,3.5862,0.2556,5.2976,1.0697,2.024714e-7,3.170534e-8,0.1079405,49.93891,-0.2799305,0.6194274,0.6194274,-3.105385,0.85
GRB150603823,102.144,4.712e-6,6.3984e-8,3.1063,0.283,5.798,1.2614,3.665785e-7,7.324518e-8,0.008615281,285.5403,-0.9822074,0.2710924,0.2710924,-3.67402,1.05
GRB150604434,0.896,3.9739e-7,1.2386e-8,3.0486,0.2368,9.6678,1.0421,3.486326e-6,4.096975e-7,0.06597459,348.0588,-0.03461691,0.4082546,0.4082546,-2.293927,1.48
GRB150607330,26.173,3.9912e-6,9.5747e-8,6.6063,0.4646,10.0836,2.524,6.401933e-7,1.079821e-7,0.03149141,122.8415,-0.966243,0.3294013,0.3294013,-2.537207,1.28
GRB150613420,27.392,2.6097e-6,2.8538e-8,2.5971,0.2091,4.412,1.1392,1.646148e-7,7.783154e-8,0.01569293,91.76007,-0.842709,0.4191135,0.4191135,-8.819933,0.98
GRB150613995,46.593,6.3756e-6,4.7374e-8,5.8583,0.3279,7.0321,1.3576,4.963012e-7,7.384598e-8,0.0324013,97.10473,-0.8802432,0.3311125,0.3311125,-2.375537,1.46
GRB150614073,5.12,2.3793e-6,2.8594e-8,5.6387,0.2827,7.3958,1.2698,8.447206e-7,8.692233e-8,0.03441491,190.5777,-0.5773478,0.1912655,0.1912655,-2.480108,1.21
GRB150619287,57.089,0.000016289,8.5614e-8,12.2729,0.3629,16.9799,1.5865,1.222831e-6,6.665552e-8,0.02730616,208.1908,-1.443426,0.07522342,0.07522342,-2.708729,1.55
GRB150622393,60.673,0.000029027,1.0763e-7,10.0243,0.3788,14.6647,1.6729,1.238625e-6,8.81229e-8,0.04646115,202.7722,-0.7055917,0.1335099,0.1335099,-2.922512,1.00
GRB150627183,64.577,0.00017972,3.8256e-7,65.2531,0.5985,78.4556,2.5316,0.00001039092,1.591474e-7,0.318099,223.6013,-0.7820223,0.03149302,0.03149302,-2.49724,1.25
GRB150628767,0.64,2.6488e-7,1.1506e-8,1.9208,0.2136,4.5964,0.9659,9.322704e-7,4.19341e-7,0.1051411,218.643,1.909813,1.598221,1.598221,-8.304506,0.52
GRB150629564,1.92,3.6879e-7,1.4798e-8,2.1534,0.1737,7.1922,0.8936,2.991163e-6,3.4535e-7,0.02248417,1908.741,-0.9209486,0.1496205,0.1496205,-3.913185,1.02
GRB150630223,22.784,0.000010775,5.6127e-8,20.1981,0.5792,24.1977,2.4556,1.612265e-6,8.817778e-8,0.02405499,309.9992,-1.855849,0.05183693,0.05183693,-7.386832,3.42
GRB150702998,45.825,0.000011741,5.4028e-8,9.9827,0.3808,18.3568,1.7577,3.651523e-6,1.589116e-7,0.023138,1429.523,-0.6559897,0.0842374,0.0842374,-2.310646,1.55
GRB150703149,50.176,5.0155e-6,6.8097e-8,3.5873,0.2653,4.9216,1.2435,2.167604e-7,3.542454e-8,0.1412174,27.95756,-0.4977333,1.423965,1.423965,-2.364606,1.37
GRB150703259,46.593,9.4769e-6,3.9187e-8,3.0535,0.1981,5.3232,1.1426,5.744658e-7,7.269537e-8,0.01395978,317.0433,-0.3233149,0.2454725,0.2454725,-9.29306,0.81
GRB150705009,20.992,3.8183e-6,5.779e-8,6.0214,0.3438,8.1726,1.4277,6.482422e-7,7.258933e-8,0.07425969,120.7628,-0.3569058,0.2075962,0.2075962,-4.153033,0.82
GRB150707124,112.384,0.00002531,5.2089e-8,10.0835,0.5419,14.5735,2.4076,8.709807e-7,8.568247e-8,0.02496531,129.0396,-1.456068,0.2211509,0.2211509,-2.727228,1.56
GRB150708339,95.234,0.000017087,1.2411e-7,3.5676,0.2469,5.5781,1.1226,4.54366e-7,8.010278e-8,0.00854143,347.8173,-1.206635,0.1867068,0.1867068,-5.803856,1.20
GRB150712846,59.648,2.4535e-6,4.9761e-8,2.2265,0.2614,4.7439,1.1733,3.175871e-7,8.886175e-8,0.004608933,576.8201,-1.362381,0.258417,0.258417,-8.437499,1.36
GRB150715136,0.384,5.2553e-7,1.9144e-8,1.5748,0.1693,4.5781,0.8813,1.636054e-6,3.050139e-7,0.01178717,1226.613,-0.7064344,0.3705961,0.3705961,-3.916753,0.93
GRB150717795,9.984,1.2374e-6,2.6124e-8,2.3002,0.2097,3.6694,1.3095,4.902882e-7,9.419195e-8,0.01132733,321.7187,-0.522279,0.3129199,0.3129199,-5.176501,0.86
GRB150718656,19.456,1.1114e-6,2.8201e-8,3.3195,0.2301,5.0946,1.0023,2.847941e-7,5.772017e-8,0.04933207,91.65089,-0.2879636,0.3956414,0.3956414,-2.896954,0.89
GRB150721732,11.52,1.3508e-6,3.4063e-8,3.9991,0.3469,6.4123,1.688,3.962745e-7,6.0355e-8,0.02508303,100.4536,-0.7811378,0.4448891,0.4448891,-2.144904,2.66
GRB150723608,33.024,2.4539e-6,2.8152e-8,2.9175,0.2191,5.1867,1.2705,1.568949e-7,7.775449e-8,0.01435824,71.59899,-1.054678,0.4174692,0.4174692,-7.258186,1.10
GRB150724398,37.376,2.6322e-6,4.1856e-8,2.9236,0.221,4.7507,1.0003,2.552248e-7,5.727344e-8,0.00825933,98.97458,-1.343875,0.4630765,0.4630765,-2.099904,3.87
GRB150724782,37.889,0.000028004,4.3272e-8,8.5305,0.22,11.0174,0.9444,2.978965e-6,1.043866e-7,0.0367722,496.979,-0.2906088,0.07923956,0.07923956,-10.99396,0.80
GRB150729517,35.585,0.000016619,4.2436e-8,9.2284,0.3103,11.9325,1.248,2.281118e-6,1.097319e-7,0.02691017,667.3769,-0.9039659,0.0725119,0.0725119,-8.770171,1.01
GRB150802127,313.093,0.000014592,6.6361e-8,6.0266,0.4258,8.1768,1.8667,9.542572e-7,1.033525e-7,0.06205544,158.1124,-0.1945792,0.3550013,0.3550013,-2.3437,1.36
GRB150802207,9.984,1.8974e-6,3.4944e-8,2.9437,0.2447,6.2718,1.5317,2.9868e-7,5.906631e-8,0.03780178,53.72035,-0.7264557,1.049364,1.049364,-2.050999,6.46
GRB150805445,45.825,6.1044e-6,6.892e-8,3.7658,0.3258,7.9575,2.7226,4.817357e-7,8.855258e-8,0.01959221,179.1808,-0.872007,0.2596614,0.2596614,-3.949933,1.00
GRB150805746,1.408,3.8213e-7,1.1208e-8,4.5876,0.2599,7.1006,1.618,4.09796e-7,1.426501e-7,0.2764803,58.38833,-0.005750511,1.45724,1.45724,-3.375934,0.76
GRB150806348,85.248,6.6867e-6,7.1509e-8,3.4949,0.2467,6.5595,1.1951,3.910528e-7,6.897748e-8,0.01140904,224.159,-1.01697,0.2143365,0.2143365,-14.40048,1.07
GRB150809516,47.361,6.0928e-6,4.5334e-8,4.0043,0.2574,5.8635,1.0805,4.831458e-7,6.155663e-8,0.05589554,138.9471,0.04481703,0.3580322,0.3580322,-2.93124,0.82
GRB150811849,0.64,3.4265e-6,4.2438e-8,8.5839,0.3483,27.4042,1.7806,0.00001004712,8.019808e-7,0.0822691,745.9009,-0.4254311,0.1610252,0.1610252,-8.802378,0.84
GRB150817087,35.584,0.000011668,5.6654e-8,15.7167,0.4337,21.7901,1.9481,3.068376e-6,1.368165e-7,0.1071557,235.9071,-0.3805817,0.09495487,0.09495487,-2.721359,0.98
GRB150817251,13.312,7.2761e-6,9.0219e-8,6.4699,0.4854,9.7916,2.4288,7.394669e-7,7.713232e-8,0.06459951,157.5028,-0.183776,0.2857339,0.2857339,-10.32146,0.78
GRB150819440,0.96,8.1172e-6,2.416e-8,39.0152,0.5977,148.439,3.7663,0.00005836182,1.790028e-6,0.5769736,542.0575,-0.05403484,0.06565519,0.06565519,-18.62645,0.75
GRB150821406,103.426,0.000052114,2.837e-7,11.1129,0.3317,13.5647,1.4057,1.956425e-6,8.668932e-8,0.04264939,290.563,-0.8434124,0.08992469,0.08992469,-2.128313,2.95
GRB150822178,13.312,2.5751e-6,2.8258e-8,5.2536,0.2811,6.8766,1.3228,4.090184e-7,7.049836e-8,0.02955462,78.3228,-1.114625,0.2283303,0.2283303,-3.511957,1.14
GRB150824079,13.568,0.000019695,4.1365e-8,22.2673,0.374,31.9518,1.6225,5.395309e-6,1.165231e-7,0.1146554,322.9914,-0.4330202,0.05006129,0.05006129,-2.313158,1.49
GRB150824125,32.768,1.2829e-6,3.6979e-8,1.51,0.2263,3.3882,1.1166,2.252416e-7,6.162697e-8,0.002809636,1001.358,-1.380567,0.3168377,0.3168377,-4.439307,1.38
GRB150828333,12.8,4.3228e-6,5.9516e-8,8.5251,0.3159,10.6823,1.3793,4.857571e-7,1.054921e-7,0.06389873,64.60922,-0.9132151,0.1786258,0.1786258,-10.52856,1.02
GRB150830128,44.801,4.1294e-6,2.6687e-8,3.3731,0.2907,6.0963,1.1776,2.70167e-7,5.949074e-8,0.006382085,212.5964,-1.376653,0.2548244,0.2548244,-7.961242,1.38
GRB150831930,13.76,2.7153e-6,3.4493e-8,9.0978,0.4101,14.1839,1.9091,7.510514e-7,5.93737e-8,0.4038421,73.33627,0.2118799,0.3352935,0.3352935,-2.978171,0.79
GRB150902733,13.568,0.000083192,5.1999e-8,60.6962,0.4908,79.1777,2.1828,0.00001338917,1.710844e-7,0.2568051,356.4978,-0.3212106,0.02904629,0.02904629,-2.531564,1.09
GRB150911315,41.728,2.8023e-6,4.5631e-8,4.9711,0.3079,7.5734,1.6144,2.978315e-7,5.972932e-8,0.01062878,99.60918,-1.455167,0.2738065,0.2738065,-13.20117,1.48
GRB150911588,46.081,9.0896e-6,7.8408e-8,4.7292,0.2616,6.2511,1.1122,6.637831e-7,7.559196e-8,0.1522557,143.5838,0.9515786,0.4210627,0.4210627,-3.144868,0.67
GRB150912443,33.537,3.4323e-6,5.7353e-8,2.9005,0.2648,5.6482,1.3838,3.684591e-7,6.984794e-8,0.01010705,238.6526,-1.018224,0.2542314,0.2542314,-11.95679,1.07
GRB150912600,0.32,2.9364e-7,1.3236e-8,1.9105,0.1995,5.506,1.004,1.798611e-6,4.765884e-7,0.03221742,382.278,-0.1248181,0.4807027,0.4807027,-6.103516,0.76
GRB150913161,20.992,0.000010365,7.15e-8,6.8179,0.2531,8.8637,1.1167,1.582248e-6,1.128966e-7,0.0359825,328.0113,-0.4364683,0.1094822,0.1094822,-4.924219,0.84
GRB150919606,6.656,2.3159e-6,6.5173e-8,5.6844,0.2472,8.6752,1.1093,7.273727e-7,7.323032e-8,0.06853107,150.0231,-0.1043936,0.2113197,0.2113197,-3.371903,0.78
GRB150922234,0.144,9.4714e-7,1.6466e-8,2.8945,0.1923,22.9912,1.2762,0.00001024462,6.088454e-7,0.0801475,675.1127,-0.1918576,0.1576794,0.1576794,-11.24954,0.78
GRB150922883,2.816,6.4844e-7,1.6195e-8,2.8379,0.2806,4.8202,1.2075,3.052998e-7,7.656652e-8,0.06536076,89.59493,-0.03857969,0.8175259,0.8175259,-2.480853,1.10
GRB150923864,1.792,1.5772e-6,1.4473e-8,7.9475,0.2303,16.5059,1.0784,2.526117e-6,3.334457e-7,0.4988665,120.8878,0.4093966,0.4622931,0.4622931,-2.624092,0.91
