cntr_01 name RA Dec elliptical spiral photoz photozErr FUV NUV U G R I Z J H K W1 W2 W3 W4
731 1237645876895219841 54.0191909054423 -0.959140738825113 0.117219 0.882781 0.031548 0.008935 -15.34350288349557 -15.828062883495571 -18.5939 -19.5473 -20.0648 -20.2691 -20.4308 -19.64434288349557 -20.266342883495568 -20.79834288349557 -21.498342883495567 -21.816342883495572 -25.40834288349557 -27.63734288349557
732 1237645876895285436 54.1369860202768 -0.914310089518676 0.011634 0.988366 0.069422 0.017035 -16.23549938412524 -16.02238938412524 -18.6686 -19.8451 -20.3356 -20.4842 -20.6583 -9999.0 -9999.0 -9999.0 -22.62016938412524 -22.68416938412524 -25.67916938412524 -28.67616938412524
733 1237645876895613028 54.9197670857363 -0.833546097295342 0.221867 0.778133 0.045333 0.013018 -14.327919752038975 -14.351059752038976 -17.1004 -18.4064 -18.7268 -18.8743 -18.9473 -9999.0 -9999.0 -9999.0 -20.546479752038977 -21.136479752038973 -24.709479752038973 -27.476479752038976
735 1237645876895940754 55.6940694373404 -1.01625457387736 0.151257 0.848743 0.095204 0.021948 -17.39703494877012 -17.87937494877012 -19.503 -20.752 -21.3574 -21.6315 -21.8058 -21.83045494877012 -22.72845494877012 -23.23045494877012 -23.90845494877012 -24.23845494877012 -27.136454948770123 -29.822454948770122
736 1237645876896137492 56.119734402095 -0.954712915746246 0.003656 0.996344 0.098955 0.021737 -18.789461629527086 -18.927621629527085 -19.735 -20.672 -21.2699 -21.5519 -21.5802 -21.299851629527087 -22.386851629527087 -22.911851629527085 -23.034851629527086 -23.225851629527085 -26.981851629527085 -29.822851629527086
738 1237645877398405283 337.164682203116 -0.506533935108705 0.002997 0.997003 0.062101 0.019688 -17.36768448555557 -17.654034485555577 -18.4184 -19.6706 -20.4467 -20.7666 -21.1833 -9999.0 -9999.0 -9999.0 -21.42098448555557 -21.626984485555575 -24.811984485555573 -28.429984485555572
739 1237645877398601918 337.569480827421 -0.406867773850259 0.00093 0.99907 0.077152 0.026254 -15.793480413939617 -16.45340041393962 -19.1636 -20.1353 -20.8314 -21.1393 -21.5579 -9999.0 -9999.0 -9999.0 -23.58711041393962 -23.91611041393962 -27.34211041393962 -29.60511041393962
740 1237645877398601919 337.569480800444 -0.406867263334833 0.0009 0.9991 0.077152 0.026254 -15.919680413939618 -16.792170413939616 -19.1636 -20.1353 -20.8314 -21.1393 -21.5579 -21.38511041393962 -22.420110413939618 -22.77611041393962 -23.70311041393962 -23.918110413939615 -27.44711041393962 -29.390110413939617
741 1237645877398667457 337.710481310834 -0.524185302654696 0.027168 0.972832 0.0899 0.016652 -9999.0 -16.266273065051003 -19.4141 -20.6725 -21.4077 -21.7467 -22.0984 -21.478173065051003 -23.000173065051005 -22.991173065051008 -23.263173065051006 -23.342173065051007 -25.673173065051003 -29.269173065051007
745 1237645877399060664 338.653411293837 -0.526000803035281 0.010359 0.989641 0.07062 0.019767 -15.717712660149008 -16.590202660149007 -18.9722 -20.1257 -20.6298 -20.8546 -21.147 -21.18314266014901 -22.218142660149006 -22.574142660149008 -23.501142660149007 -23.716142660149007 -27.245142660149007 -29.18814266014901
746 1237645877399060665 338.653411495259 -0.526001125275545 0.010425 0.989575 0.07062 0.019767 -15.717712660149008 -16.590202660149007 -18.9722 -20.1257 -20.6298 -20.8546 -21.147 -21.18314266014901 -22.218142660149006 -22.574142660149008 -23.501142660149007 -23.716142660149007 -27.245142660149007 -29.18814266014901
747 1237645877399126241 338.778510009444 -0.573875304171743 0.074674 0.925326 0.093647 0.023423 -9999.0 -16.3604634163452 -19.5464 -20.7287 -21.4517 -21.7602 -22.0835 -21.5723634163452 -23.094363416345203 -23.085363416345203 -23.3573634163452 -23.436363416345202 -25.7673634163452 -29.3633634163452
748 1237645877399126243 338.779605292511 -0.574220514733215 0.18223 0.81777 0.095391 0.021898 -18.394810062134674 -18.870760062134675 -18.002 -20.0606 -20.3988 -20.695 -20.5985 -22.721990062134672 -23.520990062134672 -23.909990062134675 -24.494990062134676 -24.620990062134673 -27.240990062134674 -29.999990062134675
749 1237645877399126343 338.700770121261 -0.421378387567688 0.000455 0.999545 0.077966 0.025997 -17.93094430826021 -18.40689430826021 -17.3361 -19.5586 -20.0106 -20.4052 -20.5667 -22.258124308260207 -23.057124308260207 -23.44612430826021 -24.03112430826021 -24.157124308260208 -26.77712430826021 -29.53612430826021
750 1237645877399191853 338.855772556113 -0.479475406053647 0.213471 0.786529 0.073879 0.025604 -17.80786528069243 -18.28381528069243 -17.9707 -18.6608 -19.1342 -19.1197 -19.1157 -22.13504528069243 -22.93404528069243 -23.32304528069243 -23.908045280692427 -24.03404528069243 -26.65404528069243 -29.41304528069243
751 1237645877399257356 339.007595885294 -0.560140429856261 0.010731 0.989269 0.092743 0.023111 -14.8208408322106 -16.532130832210598 -19.481 -20.2628 -21.121 -21.4212 -21.8077 -23.1149708322106 -23.985970832210597 -24.227970832210598 -24.8559708322106 -24.8779708322106 -26.153970832210597 -30.0829708322106
752 1237645877399257357 339.007595885294 -0.560140429856261 0.010731 0.989269 0.092743 0.023111 -9999.0 -18.6585008322106 -19.481 -20.2628 -21.121 -21.4212 -21.8077 -21.8829708322106 -22.479970832210597 -23.0609708322106 -23.9869708322106 -24.0789708322106 -27.470970832210597 -29.2579708322106
757 1237645877399584973 339.876831160379 -0.498602105131303 0.12345 0.87655 0.032914 0.006679 -16.960679235403475 -17.442249235403473 -18.4596 -19.3463 -19.6578 -19.7974 -19.8785 -19.556579235403476 -20.355579235403475 -21.004579235403476 -21.657579235403475 -21.921579235403474 -25.858579235403475 -27.743579235403473
758 1237645877399847183 340.345416003811 -0.409845894978022 0.0625 0.9375 0.075767 0.023491 -18.09284978182402 -18.53365978182402 -18.2647 -19.283 -19.6435 -19.7983 -19.9207 -9999.0 -9999.0 -9999.0 -22.63368978182402 -22.74268978182402 -26.15368978182402 -29.34768978182402
759 1237645877399978091 340.670721019319 -0.422692089221517 0.137105 0.862895 0.051379 0.016336 -16.335313703411323 -16.799233703411325 -19.2603 -20.7105 -21.4616 -21.7923 -22.1269 -9999.0 -9999.0 -9999.0 -21.973813703411324 -22.229813703411324 -25.925813703411325 -27.928813703411322
760 1237645877400043742 340.782460331779 -0.549163068501249 0.476574 0.523426 0.081638 0.02781 -18.326701773061206 -18.612551773061206 -19.7515 -19.4398 -19.8844 -19.8695 -19.8717 -9999.0 -9999.0 -9999.0 -21.847561773061205 -22.141561773061206 -26.086561773061206 -29.026561773061204
763 1237645877400764594 342.520878192493 -0.559732234337682 0.02988 0.97012 0.054225 0.012419 -16.666466186352096 -17.5085061863521 -19.4776 -20.7042 -21.2516 -21.4816 -21.6834 -9999.0 -9999.0 -9999.0 -21.1473161863521 -21.305316186352098 -24.6783161863521 -28.471316186352098
765 1237645877401026800 343.151608242862 -0.554952090128058 0.20209 0.79791 0.033101 0.008104 -19.153381244808557 -19.450101244808558 -17.1477 -17.7372 -18.1587 -18.005 -18.256 -20.885181244808557 -21.316181244808554 -21.557181244808554 -23.084181244808555 -23.103181244808557 -26.100181244808557 -28.279181244808555
768 1237645877401288872 343.775709735895 -0.417747198770845 0.05967 0.94033 0.079399 0.028066 -9999.0 -16.6089037743819 -19.0176 -20.3602 -20.8562 -21.2097 -21.3872 -21.800823774381897 -22.510823774381898 -23.373823774381897 -23.7068237743819 -23.955823774381898 -27.004823774381897 -29.7078237743819
769 1237645877401354323 343.775698537541 -0.417735470304665 0.073629 0.926371 0.079399 0.028066 -16.0917737743819 -16.572913774381902 -19.0176 -20.3602 -20.8562 -21.2097 -21.3872 -21.4968237743819 -22.364823774381897 -23.0208237743819 -23.6768237743819 -24.0238237743819 -27.0398237743819 -29.0278237743819
770 1237645877401419854 343.992705134344 -0.614222034654532 0.002601 0.997399 0.091815 0.021005 -16.83591733001511 -17.462397330015108 -19.2545 -20.5059 -21.3413 -21.6921 -22.1242 -21.805767330015108 -23.848767330015107 -24.34776733001511 -24.76176733001511 -25.06876733001511 -28.808767330015108 -30.70676733001511
771 1237645877401419952 343.95007682065 -0.440413327480523 0.058531 0.941469 0.093324 0.023555 -9999.0 -18.96619615998544 -18.8929 -20.4874 -21.0265 -21.3802 -21.6713 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
772 1237645877401419976 344.026797435072 -0.550006955973252 0.007313 0.992687 0.081885 0.022322 -9999.0 -19.613390815839253 -18.7776 -19.9337 -20.5101 -20.7199 -21.1446 -21.776490815839253 -22.242490815839254 -22.714490815839255 -23.683490815839257 -23.962490815839253 -27.400490815839255 -29.747490815839257
781 1237645877401681931 344.518643638495 -0.46228005507172 0.06949 0.93051 0.021459 0.009506 -9999.0 -14.720923806069608 -17.0663 -18.2446 -18.5928 -18.723 -18.6678 -9999.0 -9999.0 -9999.0 -19.98220380606961 -20.16820380606961 -23.603203806069608 -26.23220380606961
785 1237645877402664972 346.785406968052 -0.481143257470314 0.005972 0.994028 0.037264 0.011349 -13.480755231142137 -14.284755231142139 -19.2939 -20.5649 -21.2234 -21.5802 -21.9348 -9999.0 -9999.0 -9999.0 -20.795075231142135 -20.996075231142136 -24.378075231142137 -27.08007523114214
786 1237645877402730622 347.016044275394 -0.472001076709911 0.024272 0.975728 0.066087 0.019502 -16.9942600508379 -17.495040050837908 -19.3471 -20.4852 -21.0005 -21.1947 -21.4978 -9999.0 -9999.0 -9999.0 -22.552180050837904 -22.778180050837904 -26.000180050837905 -28.993180050837907
788 1237645877402796124 347.112299882095 -0.419271026003443 0.031588 0.968412 0.038286 0.007267 -14.91304478264466 -15.491414782644659 -18.2677 -19.3089 -19.6161 -19.7003 -19.8331 -9999.0 -9999.0 -9999.0 -19.91545478264466 -20.35745478264466 -24.14345478264466 -27.35645478264466
789 1237645877402861757 347.335543130617 -0.442247344903102 0.027267 0.972733 0.044282 0.01181 -17.049857498879142 -17.293567498879142 -19.4359 -20.3462 -20.9556 -21.231 -21.5268 -9999.0 -9999.0 -9999.0 -20.867887498879142 -21.008887498879144 -24.180887498879144 -27.683887498879145
790 1237645877402861758 347.335533191378 -0.44221966391284 0.02915 0.97085 0.044282 0.01181 -18.378267498879143 -18.817177498879143 -19.4359 -20.3462 -20.9556 -21.231 -21.5268 -20.341887498879142 -21.85588749887914 -22.030887498879146 -22.173887498879143 -22.359887498879143 -25.296887498879144 -28.049887498879144
793 1237645877403189306 347.976448535358 -0.579065359004724 0.083807 0.916193 0.068331 0.017962 -9999.0 -15.329862203797823 -18.765 -19.9895 -20.2984 -20.3985 -20.5628 -20.64711220379782 -21.12611220379782 -21.361112203797823 -22.07711220379782 -21.956112203797822 -25.47311220379782 -28.64311220379782
794 1237645877403189307 347.977413954813 -0.579785879731479 0.066318 0.933682 0.093446 0.020882 -18.42015231418873 -18.90924231418873 -19.1595 -20.5367 -21.1301 -21.5055 -21.7608 -9999.0 -9999.0 -9999.0 -23.19840231418873 -23.366402314188733 -27.08140231418873 -29.369402314188733
795 1237645877403254884 348.209864436693 -0.618530247148005 0.362088 0.637912 0.070114 0.018556 -17.565459348844172 -18.068199348844168 -18.4665 -19.3728 -19.6158 -19.6857 -19.862 -20.919759348844174 -22.456759348844173 -22.135759348844168 -23.07075934884417 -23.327759348844168 -26.810759348844172 -28.801759348844172
796 1237645877403254885 348.209864436693 -0.618530247148005 0.362088 0.637912 0.070114 0.018556 -17.565459348844172 -18.068199348844168 -18.4665 -19.3728 -19.6158 -19.6857 -19.862 -20.919759348844174 -22.456759348844173 -22.135759348844168 -23.07075934884417 -23.327759348844168 -26.810759348844172 -28.801759348844172
798 1237645877403320480 348.271314224681 -0.563177370631437 0.31121 0.68879 0.09117 0.018569 -16.103778425708718 -16.79913842570872 -20.5474 -21.9041 -22.4003 -22.7544 -22.9829 -22.176508425708718 -22.86850842570872 -23.50750842570872 -24.174508425708723 -24.54150842570872 -27.21050842570872 -29.551508425708718
799 1237645877403451819 348.672498956978 -0.558012862171236 0.242548 0.757452 0.094421 0.050136 -15.278283525439608 -15.570053525439608 -17.9611 -19.0925 -19.4217 -19.4435 -19.9997 -22.72737352543961 -23.597373525439608 -24.238373525439606 -24.69437352543961 -24.86437352543961 -27.426373525439608 -30.391373525439608
800 1237645877403517145 348.8561657967 -0.444333547307722 0.06057 0.93943 0.063815 0.015332 -17.08818629493437 -17.71805629493437 -18.8219 -19.4488 -19.8603 -19.9225 -20.2429 -20.77073629493437 -21.87273629493437 -22.68373629493437 -22.89973629493437 -23.08273629493437 -26.57873629493437 -28.98173629493437
801 1237645877403582726 348.901218039845 -0.451520301016492 0.008397 0.991603 0.034433 0.012278 -15.702432827306188 -16.332302827306187 -17.9263 -18.8207 -19.1175 -19.2692 -19.2582 -19.38498282730619 -20.486982827306186 -21.297982827306186 -21.513982827306187 -21.696982827306186 -25.19298282730619 -27.595982827306187
802 1237645877403582727 348.901218039845 -0.451520301016492 0.008397 0.991603 0.034433 0.012278 -9999.0 -14.041632827306186 -17.9263 -18.8207 -19.1175 -19.2692 -19.2582 -9999.0 -9999.0 -9999.0 -20.415982827306188 -20.671982827306188 -24.166982827306185 -27.132982827306186
803 1237645877403779304 349.328079920831 -0.495612788874898 0.439622 0.560378 0.092992 0.02797 -16.73767928929743 -16.97013928929743 -19.3963 -20.4099 -20.8452 -21.0181 -21.1744 -22.20415928929743 -22.873159289297426 -23.462159289297425 -24.114159289297426 -24.397159289297427 -27.364159289297426 -29.12215928929743
805 1237645877403910292 349.711711569294 -0.41052710289205 0.260203 0.739797 0.081795 0.033583 -17.62537837276603 -18.282308372766032 -19.3197 -20.6069 -21.1521 -21.293 -21.6092 -9999.0 -9999.0 -9999.0 -22.67196837276603 -22.97396837276603 -26.096968372766028 -28.91296837276603
806 1237645877403910293 349.711719773757 -0.410532879477389 0.25069 0.74931 0.081795 0.033583 -9999.0 -14.91259837276603 -19.3197 -20.6069 -21.1521 -21.293 -21.6092 -9999.0 -9999.0 -9999.0 -21.12196837276603 -21.483968372766032 -25.88996837276603 -29.76196837276603
807 1237645877404106904 350.103841471993 -0.583325746434332 0.304165 0.695835 0.064384 0.021042 -15.129404156100474 -15.823814156100475 -17.2574 -19.0634 -19.7676 -20.0475 -20.3782 -20.700884156100475 -21.191884156100475 -22.472884156100477 -22.884884156100476 -23.202884156100474 -26.757884156100474 -29.627884156100475
808 1237645877404106965 350.195007548028 -0.489010440310263 0.311316 0.688684 0.032547 0.010198 -13.598162189987503 -14.292572189987505 -17.814 -18.2543 -18.5983 -18.6962 -18.8839 -19.169642189987506 -19.660642189987506 -20.941642189987505 -21.353642189987504 -21.671642189987505 -25.226642189987505 -28.096642189987506
809 1237645877404106966 350.195038988875 -0.488966894488873 0.226905 0.773095 0.032547 0.010198 -14.666592189987506 -15.459992189987505 -17.814 -18.2543 -18.5983 -18.6962 -18.8839 -9999.0 -9999.0 -9999.0 -21.328642189987505 -21.668642189987505 -24.697642189987505 -27.227642189987506
810 1237645877404303531 350.616356214117 -0.421646456673358 0.368758 0.631242 0.094008 0.025497 -14.690878353945036 -14.782048353945035 -18.5588 -20.4679 -20.6561 -21.0808 -21.343 -9999.0 -9999.0 -9999.0 -23.441248353945035 -23.707248353945033 -26.677248353945036 -29.518248353945033
813 1237645877404631185 351.363439617117 -0.571562813773681 0.161965 0.838035 0.052677 0.02342 -15.441464655050382 -15.853284655050384 -18.687 -19.7076 -20.3785 -20.6358 -21.0756 -9999.0 -9999.0 -9999.0 -22.01401465505038 -22.221014655050382 -25.33101465505038 -27.942014655050382
814 1237645877404631186 351.363439617117 -0.571562813773681 0.161965 0.838035 0.052677 0.02342 -15.913854655050383 -9999.0 -18.687 -19.7076 -20.3785 -20.6358 -21.0756 -20.000014655050382 -21.330014655050384 -20.971014655050382 -22.064014655050382 -22.338014655050383 -25.89201465505038 -28.370014655050383
815 1237645877404762258 351.663283954823 -0.594014815888478 0.076935 0.923065 0.070842 0.012124 -16.585135139609385 -9999.0 -20.3827 -21.0882 -21.676 -21.8834 -22.2356 -20.671295139609384 -22.001295139609383 -21.64229513960938 -22.735295139609384 -23.009295139609385 -26.56329513960938 -29.04129513960938
818 1237645877405155572 352.520100902048 -0.561169919246112 0.309361 0.690639 0.028963 0.011981 -13.631820992747672 -14.220210992747672 -16.9888 -17.4793 -17.9841 -18.1629 -18.4077 -9999.0 -9999.0 -9999.0 -19.399540992747674 -19.457540992747674 -23.022540992747672 -26.60254099274767
822 1237645877405286631 352.857161073415 -0.466391301169389 0.068554 0.931446 0.051106 0.019747 -16.152958737424 -16.749308737424002 -19.231 -20.4596 -21.1013 -21.3662 -21.7174 -21.560818737424 -22.366818737424 -22.653818737424 -23.413818737424002 -23.530818737424 -26.594818737424 -28.107818737424
823 1237645877405286632 352.857173281575 -0.466395639051904 0.066235 0.933765 0.051106 0.019747 -15.304678737424 -15.770218737424 -19.231 -20.4596 -21.1013 -21.3662 -21.7174 -9999.0 -9999.0 -9999.0 -20.435818737424 -20.529818737424 -24.938818737424 -27.754818737424003
824 1237645877405286633 352.857173281575 -0.466395639051904 0.066235 0.933765 0.051106 0.019747 -15.131338737424 -16.112358737424003 -19.231 -20.4596 -21.1013 -21.3662 -21.7174 -9999.0 -9999.0 -9999.0 -21.100818737424 -21.262818737424 -24.894818737424004 -27.805818737424
826 1237645877405417576 353.125833541009 -0.490831508221837 0.093894 0.906106 0.061834 0.009402 -19.897377808963775 -20.626887808963772 -19.3927 -21.1358 -21.8979 -22.2759 -22.5728 -22.827217808963773 -23.52321780896377 -24.18621780896377 -25.891217808963773 -26.25521780896377 -30.30721780896377 -32.40821780896377
827 1237645877405417577 353.125842852874 -0.490839604624927 0.039669 0.960331 0.061834 0.009402 -17.38075780896377 -17.805837808963773 -19.3927 -21.1358 -21.8979 -22.2759 -22.5728 -22.204217808963772 -22.769217808963774 -23.33421780896377 -24.184217808963773 -24.35321780896377 -27.55821780896377 -29.906217808963774
828 1237645877405417578 353.125842852874 -0.490839604624927 0.039669 0.960331 0.061834 0.009402 -17.29517780896377 -17.535537808963774 -19.3927 -21.1358 -21.8979 -22.2759 -22.5728 -9999.0 -9999.0 -9999.0 -21.604217808963774 -21.611217808963772 -25.14821780896377 -28.187217808963773
